source,relation,target
247684008,IS_A,2073000
247686005,IS_A,247684008
247688006,IS_A,2073000
89809008,IS_A,247688006
247689003,IS_A,247688006
276243003,IS_A,2073000
285277009,IS_A,2073000
12332005,IS_A,2073000
28116007,IS_A,2073000
247691006,IS_A,28116007
247692004,IS_A,28116007
247693009,IS_A,28116007
3185000,IS_A,2073000
40277007,IS_A,2073000
41189006,IS_A,2073000
53108004,IS_A,2073000
53138005,IS_A,2073000
58585005,IS_A,2073000
64514005,IS_A,2073000
247680004,IS_A,64514005
247675008,IS_A,64514005
247676009,IS_A,64514005
247677000,IS_A,64514005
247678005,IS_A,64514005
247696001,IS_A,64514005
67348001,IS_A,2073000
77303001,IS_A,2073000
247687001,IS_A,77303001
82791007,IS_A,2073000
82870007,IS_A,2073000
8330006,IS_A,2073000
247679002,IS_A,2073000
424040008,IS_A,2073000
78205008,IS_A,83507006
162315007,IS_A,78205008
712759008,IS_A,78205008
81215003,IS_A,83507006
86110000,IS_A,83507006
67698009,IS_A,86110000
247879004,IS_A,67698009
247880001,IS_A,247879004
247881002,IS_A,247879004
247882009,IS_A,247879004
247883004,IS_A,67698009
247884005,IS_A,247883004
271559000,IS_A,67698009
247876006,IS_A,271559000
247878007,IS_A,271559000
271953006,IS_A,67698009
247877002,IS_A,271953006
247872008,IS_A,67698009
247873003,IS_A,247872008
247874009,IS_A,247872008
247875005,IS_A,247872008
247885006,IS_A,67698009
247631009,IS_A,86110000
86597007,IS_A,83507006
86597007,IS_A,41591006
247623004,IS_A,83507006
365309002,IS_A,83507006
225448001,IS_A,365309002
40077001,IS_A,41591006
40077001,IS_A,365309002
7684004,IS_A,365309002
7684004,IS_A,41591006
285294006,IS_A,7684004
285295007,IS_A,7684004
417233008,IS_A,83507006
365252004,IS_A,247619007
311535006,IS_A,365252004
78633001,IS_A,365252004
247643005,IS_A,365252004
247646002,IS_A,365252004
365264007,IS_A,365252004
2899008,IS_A,365264007
2899008,IS_A,41591006
365276007,IS_A,365264007
247627003,IS_A,365276007
285242009,IS_A,247627003
285243004,IS_A,247627003
51474003,IS_A,365276007
51474003,IS_A,41591006
365287004,IS_A,365264007
247620001,IS_A,365287004
247630005,IS_A,247620001
365298003,IS_A,365252004
247640008,IS_A,365298003
247641007,IS_A,247640008
41591006,IS_A,365252004
102910004,IS_A,41591006
247648001,IS_A,41591006
18343006,IS_A,247648001
9288000,IS_A,247648001
20517006,IS_A,41591006
25462005,IS_A,246654007
25462005,IS_A,41591006
26243003,IS_A,41591006
30199009,IS_A,41591006
34883005,IS_A,41591006
39416002,IS_A,41591006
40907002,IS_A,41591006
40907002,IS_A,289198005
41435003,IS_A,41591006
55346003,IS_A,41435003
65135009,IS_A,55346003
4364002,IS_A,41591006
44515000,IS_A,41591006
44515000,IS_A,106133000
54501006,IS_A,41591006
54501006,IS_A,289198005
61861001,IS_A,41591006
64336009,IS_A,41591006
71573006,IS_A,365342001
71573006,IS_A,41591006
74396008,IS_A,41591006
7865000,IS_A,41591006
88293003,IS_A,41591006
365331005,IS_A,41591006
365331005,IS_A,118228005
247657007,IS_A,365331005
424100000,IS_A,365331005
716454002,IS_A,365252004
365320002,IS_A,247619007
285257002,IS_A,365320002
247661001,IS_A,285257002
247662008,IS_A,285257002
365342001,IS_A,247619007
285246007,IS_A,365342001
285248008,IS_A,365342001
285249000,IS_A,365342001
365353007,IS_A,247619007
365353007,IS_A,118228005
365364005,IS_A,365353007
285252008,IS_A,365364005
285255005,IS_A,285252008
285255005,IS_A,285286004
365375009,IS_A,365353007
247887003,IS_A,365375009
285286004,IS_A,247887003
285286004,IS_A,56895003
225437008,IS_A,247619007
365672004,IS_A,373930000
365672004,IS_A,118228005
110355003,IS_A,365672004
110355003,IS_A,386806002
304642007,IS_A,365672004
304660007,IS_A,365693001
304660007,IS_A,304642007
304655008,IS_A,365704005
304655008,IS_A,304642007
304664003,IS_A,365682003
304664003,IS_A,304642007
304643002,IS_A,365672004
304644008,IS_A,365672004
423324006,IS_A,304644008
365682003,IS_A,365672004
365693001,IS_A,365672004
365704005,IS_A,365672004
365803008,IS_A,373930000
365803008,IS_A,118228005
304646005,IS_A,365803008
304647001,IS_A,365803008
304648006,IS_A,365803008
365715000,IS_A,373930000
365715000,IS_A,118228005
307084006,IS_A,365715000
307085007,IS_A,365715000
4941000175101,IS_A,307085007
365726006,IS_A,365715000
365737007,IS_A,365715000
365748000,IS_A,365715000
307087004,IS_A,365748000
365770002,IS_A,373930000
365770002,IS_A,118228005
285628005,IS_A,365770002
285629002,IS_A,365770002
285630007,IS_A,365770002
365792003,IS_A,373930000
365792003,IS_A,284530008
365792003,IS_A,118228005
309251006,IS_A,365792003
309252004,IS_A,365792003
309253009,IS_A,365792003
365926000,IS_A,373930000
247582001,IS_A,365926000
422742006,IS_A,247582001
385337002,IS_A,373930000
385337002,IS_A,118228005
395662007,IS_A,385337002
395663002,IS_A,385337002
395664008,IS_A,385337002
716464006,IS_A,385337002
716465007,IS_A,385337002
716466008,IS_A,385337002
716478007,IS_A,385337002
716479004,IS_A,385337002
716480001,IS_A,385337002
716481002,IS_A,385337002
716482009,IS_A,385337002
716483004,IS_A,385337002
716484005,IS_A,385337002
716485006,IS_A,385337002
716490009,IS_A,385337002
716491008,IS_A,385337002
716492001,IS_A,385337002
716493006,IS_A,385337002
716494000,IS_A,385337002
716495004,IS_A,385337002
716496003,IS_A,385337002
716497007,IS_A,385337002
716474009,IS_A,385337002
716475005,IS_A,385337002
716476006,IS_A,385337002
716477002,IS_A,385337002
716498002,IS_A,385337002
716499005,IS_A,385337002
716500001,IS_A,385337002
716501002,IS_A,385337002
716502009,IS_A,385337002
716503004,IS_A,385337002
716504005,IS_A,385337002
397640006,IS_A,373930000
54777007,IS_A,397640006
129862009,IS_A,54777007
129863004,IS_A,54777007
129864005,IS_A,54777007
129865006,IS_A,54777007
129866007,IS_A,54777007
129866007,IS_A,422979000
182891003,IS_A,129866007
408364003,IS_A,129866007
129867003,IS_A,54777007
129868008,IS_A,54777007
704377006,IS_A,129868008
423875000,IS_A,54777007
424537004,IS_A,54777007
704383009,IS_A,54777007
704379009,IS_A,54777007
704381006,IS_A,54777007
704375003,IS_A,54777007
704680001,IS_A,54777007
706869001,IS_A,54777007
705086000,IS_A,54777007
704491001,IS_A,54777007
704400005,IS_A,54777007
704404001,IS_A,54777007
704403007,IS_A,54777007
704402002,IS_A,54777007
704406004,IS_A,54777007
704446005,IS_A,54777007
713398008,IS_A,54777007
713447003,IS_A,54777007
713448008,IS_A,54777007
713449000,IS_A,54777007
713451001,IS_A,54777007
713452008,IS_A,54777007
714670007,IS_A,54777007
397588000,IS_A,397640006
397598006,IS_A,397640006
397675006,IS_A,397640006
397699006,IS_A,397640006
397724004,IS_A,397640006
708571001,IS_A,397640006
716391009,IS_A,397640006
716438000,IS_A,397640006
407628009,IS_A,102957003
407628009,IS_A,373930000
407629001,IS_A,407628009
407630006,IS_A,407628009
407631005,IS_A,407628009
407632003,IS_A,407628009
407633008,IS_A,407628009
407634002,IS_A,407628009
407635001,IS_A,407628009
418415002,IS_A,373930000
418415002,IS_A,118228005
419011006,IS_A,418415002
418716000,IS_A,419011006
420169008,IS_A,419011006
419606008,IS_A,419011006
419049005,IS_A,419011006
419128007,IS_A,419011006
419849006,IS_A,418415002
417938007,IS_A,419849006
418837001,IS_A,419849006
418428009,IS_A,419849006
419399001,IS_A,419849006
418075002,IS_A,419849006
365923008,IS_A,373930000
247584000,IS_A,365923008
247584000,IS_A,365922003
247585004,IS_A,365923008
53209001,IS_A,365923008
53209001,IS_A,15863006
365924002,IS_A,365923008
365924002,IS_A,118228005
304650003,IS_A,365924002
304651004,IS_A,365924002
304652006,IS_A,365924002
415806002,IS_A,365924002
716433009,IS_A,365924002
365925001,IS_A,365923008
365925001,IS_A,118228005
304687006,IS_A,365925001
304688001,IS_A,365925001
304689009,IS_A,365925001
397629003,IS_A,397608007
397629003,IS_A,397688009
397629003,IS_A,365923008
716415003,IS_A,365923008
423884000,IS_A,373930000
423884000,IS_A,844005
191992009,IS_A,106129007
191992009,IS_A,423884000
247926005,IS_A,191992009
247927001,IS_A,191992009
247928006,IS_A,247927001
247929003,IS_A,247927001
247930008,IS_A,247927001
247931007,IS_A,247927001
247932000,IS_A,247927001
247936002,IS_A,191992009
247939009,IS_A,191992009
247940006,IS_A,191992009
284515004,IS_A,191992009
247922007,IS_A,284515004
247923002,IS_A,284515004
284516003,IS_A,191992009
247924008,IS_A,284516003
247925009,IS_A,284516003
284517007,IS_A,191992009
247933005,IS_A,284517007
247934004,IS_A,284517007
53427000,IS_A,284517007
284518002,IS_A,191992009
247937006,IS_A,284518002
284519005,IS_A,284518002
30189004,IS_A,191992009
41996009,IS_A,191992009
56835001,IS_A,191992009
90207007,IS_A,191992009
25107009,IS_A,423884000
25107009,IS_A,284592002
28051002,IS_A,25107009
40628008,IS_A,25107009
609583009,IS_A,25107009
386806002,IS_A,373930000
102891000,IS_A,386806002
110352000,IS_A,386806002
141601000119107,IS_A,386806002
702955000,IS_A,386806002
702956004,IS_A,386806002
449888003,IS_A,373930000
39093002,IS_A,384821006
39093002,IS_A,397706001
54231004,IS_A,39093002
23328008,IS_A,54231004
25944005,IS_A,54231004
416578004,IS_A,384821006
